id,merged_title,merged_course_id,category,category_id,required_course1,required_course2,required_course3
2161,统计学,course-v1:hubeiuniversityofeconomics+zb4961+2015t1,数学,13,1400,2161,0
2162,统计与社会生活,course-v1:CQU+TSJYSTG00003+2017_T1,数学,13,2161,0,0
2163,投资风险管理的策略与方法,course-v1:ThtfSEM+THTF_4_02+2015_06,经管·会计,20,2164,1387,2165
2164,投资决策和财务管理,TsinghuaSEM/MOOC2014005/2015_04,经管·会计,20,1387,2165,0
2165,投资学,course-v1:TsinghuaX+30600043X+2015_T2,经管·会计,20,0,0,0
2166,投资银行学,course-v1:FUDANx+ECON130080+2016_T2,经管·会计,20,1350,1867,1974
2167,图案,course-v1:Tsinghuax+00804723+2017_T1,艺术·设计,21,2464,2023,1538
2168,图案色调,course-v1:TsinghuaX+00804723X_p1+sp,艺术·设计,21,1632,2023,1521
2169,图案审美与创作,course-v1:TsinghuaX+00804723X+2016_T1,艺术·设计,21,2023,2464,1632
2170,图说人际关系心理,course-v1:ChongqingUX+2017041803X+sp,社科·法律,19,0,0,0
2171,土木工程材料,course-v1:CQU+CQUMOOCMSE21202+2017_T1,工程,9,0,0,0
2172,土木工程制图,course-v1:sdjtu+070114+2017-T1,工程,9,0,0,0
2173,外国工艺美术史,TsinghuaX/10800032X/_,艺术·设计,21,0,0,0
2174,外国美术史及名作欣赏,course-v1:CQU+TSJYHG00007+2017_T1,艺术·设计,21,0,0,0
2175,外科护理学(含皮肤护理),course-v1:JLU+290305+151621,医学·健康,4,0,0,0
2176,外贸英文制单,course-v1:HubeiUniversityofEconomics+ZX4625+2015_T2,经管·会计,20,0,0,0
2177,外贸运输与保险,course-v1:ZK+07303+J,工程,9,0,0,0
2178,外资房本交接与借用,course-v1:zhongrongxin+fw004+2016_7,经管·会计,20,0,0,0
2179,万众创新第一课: 创新总论与技术产业化,course-v1:CIE+JD2016+sp,经管·会计,20,0,0,0
2180,王莽篡汉,course-v1:TsinghuaX+00612642X_p6+sp,历史,5,0,0,0
2181,王树增讲长征,course-v1:qpzd+wszjcz+2016_T2,历史,5,0,0,0
2182,网店运营与管理,course-v1:CPVS+CPVS-DZSW002+20160901,经管·会计,20,0,0,0
2183,网络、群体与市场,course-v1:WUT+WUT2016001+2016_T2,计算机,22,1400,1399,1400
2184,网络操作系统,course-v1:ZK+02335+J,计算机,22,0,0,0
2185,网络技术与应用,course-v1:UST+UST001+_,计算机,22,1266,1654,1687
2186,网络技术与应用-保山学院-期末考试,course-v1:yunnan_bsxy+ks3+2017_T1,计算机,22,0,0,0
2187,网络营销,course-v1:CPVS+CPVS-DZSW001+20160901,经管·会计,20,0,0,0
2188,网络营销与策划,course-v1:hubeiuniversityofeconomics+ZY0410+2015-2,经管·会计,20,1654,1266,1344
2189,网申内部流程,course-v1:zhongrongxin+fw003+2016_7,经管·会计,20,0,0,0
2190,网页创意与艺术设计,HVMOOC/MU001/2015_T1,计算机,22,0,0,0
2191,危机沟通与新媒体,course-v1:TsinghuaX+80590952X_p2+sp,经管·会计,20,0,0,0
2192,危机管理要义,course-v1:TsinghuaX+80590952X_p3+sp,经管·会计,20,0,0,0
2193,危机决策与领导力,course-v1:TsinghuaX+80590952X_p1+sp,经管·会计,20,0,0,0
2194,危机谈判,course-v1:TsinghuaX+80590952X_p4+sp,经管·会计,20,0,0,0
2195,微处理器与嵌入式系统,course-v1:NJUEE+18001140+2015_2016_T1,电子,18,251,250,1617
2196,微电子电路基础,BIT/ELC05198/2014_T2,电子,18,1323,1290,1282
2197,微观化学世界,course-v1:NCTU+wghx+2016_T2,化学,3,1579,2101,2183
2198,微观经济学,course-v1:BLCUX+3270503003+sp,经管·会计,20,2434,1465,1190
2199,微观经济学(先修课),course-v1:TsinghuaX+AP000010X+sp,大学先修课,8,0,0,0
2200,微观经济学原理(先修课),course-v1:RUCX+AP000010X+2017_T1,大学先修课,8,0,0,0
2201,微机原理与接口技术,course-v1:XJTU+COMP200853+sp,计算机,22,1266,1268,1266
2202,微积分,TsinghuaX/AP000005X/2015_T2,数学,13,0,0,0
2203,微积分-1,TsinghuaX/10421145X/_-1,数学,13,1462,1461,1465
2204,微积分-2,TsinghuaX/10421065X/2015_T1,数学,13,2118,1408,1408
2205,微积分B(1),TsinghuaX/10421084X/_B_1_,数学,13,2202,1408,0
2206,微积分B(2),TsinghuaX/10421084_2X/2014_T2,数学,13,2202,1408,0
2207,微积分——多元函数与重积分,course-v1:TsinghuaX+10421084X+2017_T2,数学,13,1408,2202,0
2208,微积分——极限理论与一元函数,course-v1:TsinghuaX+10421075X+2017_T2,数学,13,1408,0,0
2209,微纳加工技术,TsinghuaX/30260112X/2015_T2,电子,18,1285,2202,1290
2210,微软--计算机视觉论文分享课,course-v1:MicrosoftX+Microsoft102+sp,计算机,22,0,0,0
2211,微软亚洲研究院大数据系列讲座,course-v1:MicrosoftX+Microsoft101+_,计算机,22,0,0,0
2212,为公司把把脉,course-v1:DYU+dyuwgzbbm+2017_T1,经管·会计,20,0,0,0
2213,伟大的工程管理,course-v1:CQU+TSJYSTG00001+2017_T1,工程,9,0,0,0
2214,尾款垫资的优势,course-v1:zhongrongxin+yw001+2016_7,经管·会计,20,0,0,0
2215,文化心理学,course-v1:TsinghuaX+30700313X_p3+sp,社科·法律,19,0,0,0
2216,文化遗产与法律,course-v1:CQU+TSJYSSG00035+2017_T1,社科·法律,19,0,0,0
2217,文科物理学——生活中的物理,course-v1:JinanX+2017031003X+2017_T2,物理,15,0,0,0
2218,文物精品与文化中国,TsinghuaX/00690242_1X/_,文学,14,0,0,0
2219,文献管理与信息分析,ustcX/LB05203a/2014_T2,经管·会计,20,0,0,0
2220,文学视野下的中国近代史,course-v1:CQU+TSJYHG00030+2017_T1,历史,5,0,0,0
2221,我国周边14个陆地邻国基本情况介绍,course-v1:MIL+MIL2016001+2016_T2,其他,1,0,0,0
2222,我军自卫作战战例研究,course-v1:TsinghuaX+02090091X_p8+sp,其他,1,1785,1962,1179
2223,我型我秀,course-v1:BeijingNormalUniversity+CS2016+2016_T1,其他,1,0,0,0
2224,乌托邦名著选读,course-v1:CQU+TSJYHG00026+2017_T1,文学,14,0,0,0
2225,无处不在—传染病,course-v1:NCU+T6300M0032+sp,医学·健康,4,0,0,0
2226,无敌高考英语基础课(一轮复习B层次),course-v1:dongguan+gaozhong58+20161223,外语,7,0,0,0
2227,无机与分析化学,course-v1:xianjiaotonguniversity+CHEM213109+2016-T1,化学,3,0,0,0
2228,无人机系统概论,course-v1:KJGCDXSPOC+UAV001+2017_T1,电子,18,0,0,0
2229,吴参谋消防大讲堂,course-v1:HnfireX+FS001+2016_T2,社科·法律,19,0,0,0
2230,物理AB1,course-v1:fxzx+physics_AB1+2015_09_01,物理,15,2231,1132,1463
2231,物理AB2,course-v1:fxzxwuli+physics_wuli_zsp+2015_T2,物理,15,2462,1302,1806
2232,物理化学,course-v1:SDJTU+070804+2017_T1,物理,15,1280,1144,1582
2233,物理学与新技术,course-v1:CQU+TSJYSTG00022+2017_T1,物理,15,2232,0,0
2234,物联网概论,course-v1:NTHU+CS01026+2016_T2,计算机,22,2234,0,0
2235,物联网与社会生活,course-v1:CQU+TSJYSTG00009+2017_T1,计算机,22,2234,0,0
2236,物流管理学,course-v1:HBUE+ZB3121+2016-T1,工程,9,2234,0,0
2237,物流规划,course-v1:ZK+07725+J,工程,9,2234,0,0
2238,物流经济学,course-v1:ZK+07726+J,工程,9,2234,0,0
2239,物流与供应链管理概论,course-v1:dongguan+zhiye034+20161223,工程,9,2260,2213,0
2240,物权法学,course-v1:DGUT+24520040+2016_T2,工程,9,0,0,0
2241,物资管理规定,course-v1:zhongrongxin+fw001+2016_7,工程,9,0,0,0
2242,西班牙语很容易 El espa?ol es fácil,course-v1:ICx+Spanish001+sp,外语,7,0,0,0
2243,西北民族大学_电路原理,course-v1:PEC+20220214X_+2015_T2,电子,18,2231,1132,1447
2244,西藏历史与藏文化概论,course-v1:CQU+TSJYHG00054+2017_T1,历史,5,0,0,0
2245,西方钢琴音乐(上),course-v1:neu+cs101+2015_T2,艺术·设计,21,0,0,0
2246,西方建筑文化与翻译,course-v1:CQUSPOC+EDS20503621+2017_T2,建筑,10,2355,2355,1856
2247,西方美学经典导读,course-v1:CQU+TSJYHG00068+2017_T1,哲学,6,0,0,0
2248,西方思想经典,NJU/123/2015_t1,哲学,6,0,0,0
2249,西方思想经典与现代社会,course-v1:TsinghuaX+10691113X+2016_T2,哲学,6,2248,2250,0
2250,西方文学经典导读,course-v1:CQU+TSJYHG00042+2017_T1,哲学,6,0,0,0
2251,西方音乐,course-v1:PekingX+04332960X+sp,艺术·设计,21,2250,0,0
2252,西方哲学精神探源,TsinghuaX/00690342X/2015_T1,哲学,6,2253,0,0
2253,西方哲学史,course-v1:CQU+CQU001+1994_T2,哲学,6,0,0,0
2254,西方哲学史专题,course-v1:CQU+TSJYHG00002+2017_T1,哲学,6,2253,0,0
2255,西方政治制度,course-v1:ZK+00316+J,经管·会计,20,0,0,0
2256,西游记,course-v1:PU+OL32004+2015_T2,文学,14,0,0,0
2257,西周礼乐制度,course-v1:fxzxlssam+LS01+2015T1,历史,5,0,0,0
2258,希腊哲学概览,course-v1:TsinghuaX+00690342X_p2+sp,哲学,6,0,0,0
2259,系统+业务规则“搏”学培训课,course-v1:zrxrz+bx-08+20161222,工程,9,0,0,0
2260,系统工程,course-v1:XJTUMOOC+MAGT3201+2015_T2,工程,9,0,0,0
2261,细读张爱玲,course-v1:NTHU+MOOC_00_006+2015_T2,文学,14,0,0,0
2262,先秦诸子学概论,course-v1:CQU+TSJYHG00050+2017_T1,文学,14,0,0,0
2263,现代管理学,course-v1:NJUST+NJUST001+sp,经管·会计,20,0,0,0
2264,现代汉语言语交际,course-v1:NCU+T5010H0019+sp,社科·法律,19,0,0,0
2265,现代礼仪,HNU/HNU001/2015_T1,社科·法律,19,0,0,0
2266,现代逻辑学,course-v1:CQU+TSJYSSG00002+2017_T1,哲学,6,0,0,0
2267,现代设计史,course-v1:ZK+05424+J,艺术·设计,21,0,0,0
2268,现代生活美学,course-v1:TsinghuaX+00670122X+2016_T1,艺术·设计,21,2267,0,0
2269,现代生活美学——插花之道,course-v1:TsinghuaX+00670122X+2017_T2,艺术·设计,21,2268,0,0
2270,现代生活美学进阶,course-v1:TsinghuaX+00670122+2017_T1,艺术·设计,21,0,0,0
2271,现代生物科学导论,course-v1:FUDAN+10450012X+2016_T2,生命科学,17,0,0,0
2272,现代生物学导论,TsinghuaX/10450012X/2015_T2,生命科学,17,0,0,0
2273,现代数学教育技术,course-v1:GXNU+JX0700115101+2017_T1,教育,12,2312,1408,1200
2274,现代文学赏析,course-v1:BLCU+xdwxsx+2016T2,文学,14,0,0,0
2275,现代物流学,course-v1:ZK+07114+J,工程,9,0,0,0
2276,现代物流与供应链管理,course-v1:XJTU+2017011101X+2017_T1,工程,9,2059,1973,2459
2277,现代项目管理,course-v1:Swjtu+1251004321+2016-T1,工程,9,0,0,0
2278,现代质量管理,course-v1:CQU+TSJYSSG00018+2017_T1,工程,9,2277,0,0
2279,现教中心新建课程测试,course-v1:xjzx+Glut007+2016,计算机,22,1635,1877,0
2280,线性代数,TsinghuaX/10421094X/_1_,数学,13,0,0,0
2281,线性代数(1),TsinghuaX/10421094X_2015wv/2015_winter_vacation,数学,13,1408,2280,0
2282,线性代数(2),course-v1:ieuX+MOOC009+2015_T2,数学,13,2281,1408,2280
2283,线性代数-N维向量,course-v1:SDUx+00931800X_p2+sp,数学,13,0,0,0
2284,线性代数-矩阵,course-v1:SDUx+00931800X_p1+sp,数学,13,0,0,0
2285,线性系统理论,TsinghuaX/70250023X/_,电子,18,2563,834,1332
2286,乡村与现代,course-v1:CQU+TSJYSSG00019+2017_T1,环境·地球,16,0,0,0
2287,乡土中国与乡村叙事导读,course-v1:CQU+TSJYHG00037+2017_T1,环境·地球,16,2286,0,0
2288,向京东学什么——创京东的十个启示,course-v1:CIE+JD2015+_,经管·会计,20,0,0,0
2289,项目采购与合同管理,course-v1:XJTU+ME-XMGL2013-014X+2016_T2,经管·会计,20,1530,1530,1791
2290,项目成本管理,course-v1:NJUST+NJUST2017001+2017_T1,经管·会计,20,2292,0,0
2291,项目管理,course-v1:shanghaimooc+SH0007+2015,经管·会计,20,2292,0,0
2292,项目管理导论,course-v1:NU+14051301+_,经管·会计,20,0,0,0
2293,消防慕课平台使用教程,course-v1:shxf+jz01+2015_T2,教育,12,0,0,0
2294,消费经济学,course-v1:ZK+00183+J,经管·会计,20,2198,0,0
2295,小波与科学,course-v1:HIT+GO94500200+2016_T1,数学,13,1408,0,0
2296,孝亲之礼,course-v1:TsinghuaX+00690212X_p3+sp,文学,14,0,0,0
2297,校园风物与大学文化——以清华大学为例,TsinghuaX/TSINGHUA102/_,教育,12,0,0,0
2298,校长奖学金评审会,course-v1:xgncepu+xg002+2016T2,教育,12,0,0,0
2299,效果图表现技法,course-v1:SDJTU+110235+2017_T1,建筑,10,0,0,0
2300,携手向花间——昆曲经典剧目欣赏,course-v1:TsinghuaX+00690302_2+2016_T2,文学,14,2450,2225,10
2301,写作,course-v1:CQU+TSJYHG00060+2017_T1,文学,14,0,0,0
2302,心理生活人生,course-v1:xgncepu+xg005+2016-T2,哲学,6,2303,0,0
2303,心理学概论,TsinghuaX/30700313X/_,哲学,6,0,0,0
2304,心理正能量ACE,course-v1:CIE+CIE2016006_p1+sp,教育,12,2303,0,0
2305,心性之学与大学之道,course-v1:TsinghuaX+00680142X_p3+sp,哲学,6,1727,2371,1792
2306,辛弃疾词鉴赏,course-v1:TsinghuaX+00690863X_p3+sp,文学,14,0,0,0
2307,新概念英语-测试建课用,course-v1:swjtu+10000+2017-1,外语,7,0,0,0
2308,新技术的商业化,course-v1:CIE+XTHU00014X+2015_T2,经管·会计,20,0,0,0
2309,新能源汽车技术,course-v1:CQU+TSJYSTG00024+2017_T1,工程,9,0,0,0
2310,新企业的组织,course-v1:CIE+THU00016X+2015_T2,经管·会计,20,0,0,0
2311,新生大学生活导学,NJU/EE001/2014_T1,其他,1,0,0,0
2312,新生数学基础预修,NJU/EE002/2014_T1,数学,13,0,0,0
2313,新闻、传记预习方法指导(预习课)高二衔接课,course-v1:dongguan+gaozhong27+20161223,教育,12,0,0,0
2314,新闻摄影,TsinghuaX/40670453X/2015_T1,艺术·设计,21,0,0,0
2315,信春鹰: 解读党的十八届四中全会精神学习辅导报告,course-v1:THU+thudj_10+2016_T2,其他,1,0,0,0
2316,信号与系统,JXUFE/17424/2015_T1,电子,18,2317,0,0
2317,信号与系统分析,course-v1:dongguan+zhiye048+20161223,电子,18,0,0,0
2318,信息安全工程,course-v1:ZK+07875+J,计算机,22,0,0,0
2319,信息安全技术在电子商务中的应用,course-v1:CCEAT+CCEAT-00001+x,计算机,22,1687,1266,1654
2320,信息技术导论,course-v1:ZK+07874+J,计算机,22,0,0,0
2321,信息技术与社会,course-v1:CQU+TSJYSTG00030+2017_T1,计算机,22,0,0,0
2322,信息科技,course-v1:fxzxxxkjlsx+xxkj_lsx+2015-T1,计算机,22,0,0,0
2323,信息素养,course-v1:CQU+TSJYSSG00008+2017_T1,教育,12,0,0,0
2324,信息素养——学术研究的必修课,course-v1:365dx+048+2017_T1,教育,12,1669,1197,1354
2325,信息素养——学术研究的必修课(通识版),course-v1:TsinghuaX+THU201605X+2016_T1,教育,12,1669,1197,1354
2326,信息素养——学术研究的必修课(图书馆概论),course-v1:TsinghuaX+00750011+2016_T2,教育,12,1669,1197,1354
2327,信息素养——学术研究的必修课(文献检索与利用(化工类)),course-v1:TsinghuaX+20750011+2016_T2,教育,12,1669,1197,1354
2328,信息素养——学术研究的必修课(文献检索与利用(理工类)),course-v1:TsinghuaX+20750021+2016_T2,教育,12,1669,1197,1354
2329,信息通信与世界,course-v1:CQU+TSJYSTG00008+2017_T1,计算机,22,0,0,0
2330,信息系统设计与分析,course-v1:ZK+02134+J,计算机,22,0,0,0
2331,信息隐藏技术,course-v1:CHD+24123150+_,计算机,22,2391,1356,2392
2332,信息政策与法规,course-v1:ZK+02133+J,计算机,22,0,0,0
2333,信息咨询,course-v1:ZK+02140+J,计算机,22,0,0,0
2334,信息资源管理,course-v1:ZK+07867+J,计算机,22,0,0,0
2335,信息资源建设,course-v1:ZK+02129+J,计算机,22,0,0,0
2336,刑事审判心理学,course-v1:UQx+Crime101x+_,社科·法律,19,0,0,0
2337,刑事诉讼法学,course-v1:HuBeiUniversityofEconomics+ZB3413+2016-T1,社科·法律,19,2165,1867,1350
2338,形势与政策,course-v1:xjtu+MLMD100514+2017_T1,其他,1,0,0,0
2339,形势与政策2,course-v1:365dx+111+2017_7,其他,1,0,0,0
2340,性/别与历史,course-v1:CQU+TSJYHG00031+2017,历史,5,0,0,0
2341,学前系-学前专业-15级暑假作业,course-v1:CPVS+CPVS-homework_xueqianxiaoban15ji+20170712,教育,12,0,0,0
2342,学前系-学前专业-16级暑假作业,course-v1:CPVS+CPVS-homework_xueqianxiaoban16ji+20170712,教育,12,0,0,0
2343,学前系-学前专业-大班 2014级(作业),course-v1:CPVS+CPVS-homework_xueqiandaban+20170118,教育,12,0,0,0
2344,学前系-学前专业-小班2016级(作业),course-v1:CPVS+CPVS-homework_xueqianxiaoban+20170118,教育,12,0,0,0
2345,学前系-学前专业-中班2015级(作业),course-v1:CPVS+CPVS-homework_xueqianzhongban+20170118,教育,12,0,0,0
2346,学术规范与实验室安全,course-v1:NJMU+94135281X+2017_T1,教育,12,0,0,0
2347,学术基本要素: 专业论文写作,course-v1:PekingUniversity+pku001+201501,教育,12,0,0,0
2348,学术写作与商务写作,course-v1:UC_BerkeleyX+ColWri2_3x+sp,外语,7,0,75,2072
2349,学术之道?,course-v1:TsinghuaX+10690012+2017_T2,哲学,6,0,0,0
2350,学堂云平台教学慕课(录课用),course-v1:xuetangx+20170117+2017_T1,教育,12,0,0,0
2351,学习科学与技术,course-v1:YNU+XXKX01+2016_T1,教育,12,0,0,0
2352,学业辅导—C语言,course-v1:xgncepu+xg004+2016-T2,计算机,22,0,0,0
2353,学业辅导——高数,course-v1:xgncepu+xg003+2016-T2,数学,13,0,0,0
2354,学业素养英语(二),course-v1:ChongqingUniversity+EUS10021+2017-T1,外语,7,0,0,0
2355,学业素养英语3,course-v1:Chongqinguniversity+EUS10031+2016_T1,外语,7,0,0,0
2356,学业素养英语4,course-v1:ChongqingUniversity+EUS10041+2016-2017-2,外语,7,0,0,0
2357,循证医学,course-v1:NJMU+81623503X+2016_T2,医学·健康,4,0,0,0
2358,亚历山大大帝伟大吗？,WellesleyX/HIST229x/_,文学,14,0,0,0
2359,研究生学术与职业素养讲座,course-v1:TsinghuaX+Thu02016001+2016_T1,其他,1,0,0,0
2360,研究生英语Ⅱ,course-v1:test101+test101+_,外语,7,0,0,0
2361,衍生金融工具,course-v1:hubeiuniversityofeconomics+ZY000113+2016_T1,经管·会计,20,2475,1611,2474
2362,杨伟民: 十八届五中全会《建议》学习体会,course-v1:THU+thu_dj4+2016_T2,其他,1,0,0,0
2363,药膳养生,course-v1:SEU+00034237_p3+sp,医学·健康,4,0,0,0
2364,药物发现简史,course-v1:CQU+TSJYSTG00023+2017_T1,医学·健康,4,0,0,0
2365,药物化学,DavidsonX/001x/2014_T2,医学·健康,4,2428,1457,2197
2366,药物滥用与检验概论,course-v1:TCU+tzucnmsz+2017_T1,医学·健康,4,0,0,0
2367,业务办理之财务,course-v1:Organization1+001+2014_4,经管·会计,20,0,0,0
2368,液压系统建模与仿真,course-v1:YanShanUniversity+01119580+2017-1,工程,9,1807,1541,1144
2369,一代女皇武则天,course-v1:TsinghuaX+00612643X_p3+sp,历史,5,0,0,0
2370,伊拉克战争简介,course-v1:TsinghuaX+02090091X_p5+sp,其他,1,1785,1962,1179
2371,医的奥秘,course-v1:TsinghuaX+400182X+2016_T1,医学·健康,4,0,0,0
2372,医学,course-v1:xxxx+yixuexxx+2017,医学·健康,4,2357,1460,2065
2373,医学寄生虫学,TsinghuaX/34000312X/2015_T2,医学·健康,4,2374,1899,1559
2374,医学伦理学,course-v1:biubiubiu+zg001+20140505,医学·健康,4,2570,2357,2570
2375,医学信息学,course-v1:BMIEofNEU+BME001+2016_T1,医学·健康,4,0,0,0
2376,移动设备新技术,course-v1:CQU+TSJYSTG00010+2017_T1,计算机,22,0,0,0
2377,移动应用界面设计,NNGLOBAL/MOOC002/2014_2015_2,计算机,22,0,0,0
2378,遗产的范围,course-v1:zhongrongxin+fx020+2016_7,社科·法律,19,0,0,0
2379,艺术导论,course-v1:XJTUMOOC+ARTS1058+2016,艺术·设计,21,0,0,0
2380,艺术的启示,course-v1:dongguan+zhiye080+20161223,艺术·设计,21,2379,0,0
2381,艺术概论,course-v1:CQU+TSJYHG00059+2017_T1,艺术·设计,21,0,0,0
2382,艺术美学,course-v1:XJTUMOOC+CORE0302+2016,艺术·设计,21,2381,0,0
2383,艺术台湾——台湾当代艺术与视觉文化鉴赏,course-v1:NTNU+GE10402+2015_T2,艺术·设计,21,0,0,0
2384,艺术心理学,course-v1:JSUX+2017011101X+2017_T1,艺术·设计,21,1579,2495,2494
2385,易方机器人一级课程试听课,course-v1:Yifang+tech101+2017_T1,工程,9,0,0,0
2386,易经,course-v1:university+yj01+2015,哲学,6,0,0,0
2387,音乐101,course-v1:testVPC+YY101+2016_T1,艺术·设计,21,0,0,0
2388,音乐健康说,course-v1:NBUX+MH001x_p3+sp,医学·健康,4,0,0,0
2389,音乐鉴赏,course-v1:CQU+TSJYHG00009+2017_T1,艺术·设计,21,2387,0,0
2390,音乐与健康,course-v1:NBUX+MH001x+sp,医学·健康,4,0,0,0
2391,音频技术,course-v1:YangZhouDaxue+1106+2017_T1,电子,18,0,0,0
2392,音视频技术,course-v1:yangzhoudaxue+14102303-01+2016-T2,电子,18,0,0,0
2393,饮食养生,course-v1:SEU+00034237_p2+sp,医学·健康,4,0,0,0
2394,饮食与文化,course-v1:CQU+TSJYSSG00026+2017_T1,医学·健康,4,0,0,0
2395,英汉语言对比,course-v1:NBCCx+NBCC000502+_sp,外语,7,2414,2434,2405
2396,英美概况,course-v1:JNUX+jnu01023008X+2017_T1,社科·法律,19,0,0,0
2397,英美概况——地理语言篇,course-v1:JNUX+jnu01023008X_p1+sp,社科·法律,19,0,0,0
2398,英美音乐与文化,course-v1:SCUT+144282+201709,外语,7,2434,2416,0
2399,英文科技论文写作与学术报告,course-v1:TsinghuaX+60250101X+2016_T1,外语,7,0,0,0
2400,英文写作指导——科技写作,course-v1:UC_BerkeleyX+ColWri2_3x_2015_T1+2017_T2,外语,7,1806,0,2574
2401,英文写作指导——润色提升,course-v1:UC_BerkeleyX+ColWri2_2x_2015_T1+2017_T2,外语,7,75,76,73
2402,英文写作指导——写作入门,course-v1:UC_BerkeleyX+ColWri2_1x_2015_T1+2017_T2,外语,7,2434,2406,2416
2403,英语,course-v1:CPVS+CPVS_YY001+2017_T2,外语,7,0,0,0
2404,英语畅谈中国,course-v1:HUBU+2017022702X+sp,外语,7,2434,2406,2416
2405,英语国家概况,course-v1:hbue+ZX4632+2016_T1,外语,7,0,0,0
